timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1730754634338,0,INSERT,1949,271.87,44.83,51.30,49.85,56.16,74.62,93.57
1730754634839,0,INSERT,1896,827.39,44.32,52.13,49.89,57.25,74.11,94.59
1730754635339,0,INSERT,1964,772.61,44.29,50.59,49.12,54.98,68.67,79.74
1730754635840,0,INSERT,1885,1025.02,44.10,54.10,50.62,59.62,77.44,813.57
1730754636341,0,INSERT,1987,791.55,44.96,53.28,50.91,59.26,80.70,125.12
1730754636842,0,INSERT,1858,845.31,44.42,52.74,50.08,59.10,77.38,144.77
1730754637343,0,INSERT,2002,79.36,44.61,49.26,48.90,52.16,57.66,71.30
1730754637843,0,INSERT,1845,821.76,44.42,55.15,50.78,60.77,81.53,773.63
1730754638344,0,INSERT,2002,89.92,44.38,49.46,48.86,52.32,64.67,74.37
1730754638845,0,INSERT,1837,764.93,44.42,54.16,51.30,61.70,82.56,233.47
1730754639346,0,INSERT,2002,106.11,44.29,50.69,49.70,54.40,70.46,86.59
1730754639847,0,INSERT,1839,204.16,44.26,52.52,50.69,60.03,75.78,96.89
1730754640348,0,INSERT,2002,144.77,44.38,50.64,49.85,54.53,66.81,79.49
1730754640849,0,INSERT,1842,845.82,44.26,54.29,50.98,64.22,82.69,107.45
1730754641349,0,INSERT,2001,98.75,44.13,50.04,49.22,53.02,68.99,77.38
1730754641850,0,INSERT,1843,830.46,44.48,53.86,50.66,59.74,77.25,799.74
1730754642351,0,INSERT,2001,120.77,44.61,50.47,49.47,54.21,67.45,107.33
1730754642852,0,INSERT,1845,208.25,44.03,52.81,50.62,61.60,76.67,102.97
1730754643353,0,INSERT,2000,91.97,44.54,49.67,48.96,53.31,61.70,74.11
1730754643854,0,INSERT,1851,893.44,44.35,54.44,50.98,59.68,76.99,878.59
1730754644355,0,INSERT,1989,79.61,44.19,49.62,48.96,52.90,67.39,78.59
1730754644855,0,INSERT,1851,816.13,44.16,53.12,50.59,59.71,81.09,96.13
1730754645356,0,INSERT,1984,135.29,44.16,53.48,52.64,60.13,73.66,99.58
1730754645857,0,INSERT,1862,840.19,45.41,57.33,54.08,62.75,80.70,798.72
1730754646358,0,INSERT,1972,183.55,44.22,53.21,52.32,59.97,74.43,86.33
1730754646859,0,INSERT,1879,856.06,45.31,59.30,56.67,65.47,90.11,803.84
1730754647359,0,INSERT,1960,102.97,44.74,52.95,52.32,58.98,71.94,95.49
1730754647860,0,INSERT,1891,271.87,45.44,56.48,54.30,67.14,90.24,111.74
1730754648361,0,INSERT,1931,152.96,44.80,54.61,53.47,61.73,79.17,138.37
1730754648862,0,INSERT,1901,859.13,45.09,55.65,53.44,64.13,85.57,114.11
1730754649363,0,INSERT,1936,894.98,45.06,55.11,53.53,61.53,79.04,160.90
1730754649864,0,INSERT,1926,789.50,44.61,54.52,52.54,60.61,79.10,215.04
1730754650365,0,INSERT,1929,111.23,44.35,51.35,49.79,57.18,72.58,90.30
1730754650866,0,INSERT,1923,759.81,44.54,52.18,49.70,59.45,79.49,111.30
1730754651366,0,INSERT,1918,95.10,44.80,51.41,49.66,58.49,74.50,83.01
1730754651867,0,INSERT,1933,225.28,44.51,51.52,49.66,57.89,74.30,109.63
1730754652368,0,INSERT,1905,805.89,44.32,52.03,50.40,57.44,72.89,83.58
1730754652869,0,INSERT,1945,737.79,44.83,51.72,49.57,57.60,76.99,190.85
1730754653370,0,INSERT,1895,847.87,44.54,52.55,50.17,57.79,77.89,111.49
1730754653871,0,INSERT,1968,776.70,44.70,51.90,49.95,57.25,72.25,101.44
1730754654372,0,INSERT,1878,819.71,44.45,53.02,50.21,60.83,76.35,125.25
